userId,movieId,rating,rating_year
69632,143365,0.5,2019
24656,5952,2.0,2006
55946,419,4.0,2004
165381,745,0.5,2015
16907,7361,4.5,2004
184019,110,3.0,2001
48605,2571,5.0,2019
2279,193,1.0,1996
17894,1611,4.0,1999
141408,500,2.0,2005
60442,4239,3.0,2001
198075,1704,4.0,2021
60150,167380,4.5,2017
147905,5378,1.0,2004
199169,1247,5.0,2001
185772,4270,3.0,2008
167796,1299,4.0,1999
26634,1848,3.0,2001
72021,66934,5.0,2011
161458,719,2.0,2012
111899,2571,5.0,2005
7800,47,4.0,1998
119861,111759,5.0,2015
51911,4571,3.0,2005
91075,122882,4.0,2021
105088,3702,3.5,2023
133712,39,3.0,2008
9112,3916,4.0,2017
87393,1920,3.0,2014
195524,8968,2.5,2005
194843,91542,5.0,2016
176944,165,1.5,2005
76538,46970,5.0,2006
22164,84637,2.5,2011
177755,587,5.0,1996
20159,82152,3.0,2016
130861,1097,5.0,2000
191856,589,4.0,2002
108031,3325,2.0,2001
89226,4993,5.0,2007
198141,2249,3.0,2019
174209,45431,3.0,2007
119772,168248,3.5,2022
110713,150,4.0,1996
60235,2133,4.0,1999
190750,765,3.0,1997
20841,155820,4.0,2017
93454,5522,5.0,2003
187193,3245,4.5,2006
111977,6377,3.5,2005
144687,7438,4.0,2019
50540,818,1.0,1999
184759,1049,4.0,1999
61424,1961,4.0,2000
172818,7156,4.0,2006
145035,912,4.0,1999
58936,1247,4.0,2001
125119,48394,4.0,2010
134749,223,4.0,2006
87243,2313,3.5,2014
31696,4878,4.0,2011
33000,8641,4.0,2015
157667,383,4.0,1996
124433,2706,2.5,2019
163439,5530,3.0,2019
195463,1246,3.5,2004
99185,6539,3.5,2023
94944,173,3.0,1996
156837,1221,5.0,2018
10801,318,5.0,1996
45917,3052,3.0,2004
66254,5103,3.0,2008
176413,135133,4.0,2016
114258,44399,2.5,2009
73858,130073,3.0,2022
68103,3581,4.0,2002
66832,1892,3.5,2009
56864,103772,3.0,2016
193758,1270,4.0,2015
94659,89774,3.5,2017
59684,2558,3.0,2015
11685,2694,0.5,2020
162567,1252,2.5,2011
179304,8254,3.5,2007
174398,4008,2.0,2005
60313,344,4.0,2002
63294,7156,4.0,2005
99508,1721,3.0,2010
71887,4014,3.0,2020
180602,33679,3.0,2015
61236,319,3.0,1996
65321,1721,2.5,2009
66382,1233,3.5,2010
152909,2424,2.0,1999
144127,1597,3.0,1998
12667,122906,3.0,2021
154845,106918,5.0,2017
11866,1088,1.0,2001
89162,1351,3.0,1997
3038,93363,4.0,2022
130678,3302,4.0,2000
18858,555,1.5,2013
176074,191,3.0,1998
133308,91500,4.5,2020
145233,80463,2.0,2021
124191,19,3.0,2020
138253,164909,4.0,2017
185112,76251,4.0,2016
170779,34048,3.0,2006
145374,1136,4.5,2021
125540,116797,4.0,2022
92084,7387,4.5,2004
86061,1784,2.0,2000
76310,588,3.0,1996
116568,589,3.0,2001
123843,2093,3.0,2002
52506,48322,3.0,2016
3361,551,3.0,1996
64418,1704,4.0,2005
24775,4814,3.5,2021
182987,78679,1.0,2016
123458,778,4.0,2003
110370,2929,3.0,2001
153704,650,5.0,1997
7867,3977,2.0,2005
136729,33646,4.0,2020
94105,5952,3.5,2020
194949,1252,4.0,2005
191185,60069,4.0,2019
21663,3897,5.0,2001
86003,1210,3.5,2007
118967,32,3.0,2005
72837,71264,3.5,2023
32624,41285,3.5,2015
123180,2294,3.0,2013
99770,260,5.0,2012
1501,416,1.0,2002
31145,1580,3.0,2010
85735,68954,5.0,2023
118716,256,3.0,1996
163409,31696,4.5,2005
167195,45880,4.0,2022
169431,165969,4.0,2017
38080,54286,4.5,2017
16672,50872,4.0,2021
31128,32,4.0,2016
174829,588,3.0,1996
13189,122922,3.5,2020
43724,2572,3.5,2015
187561,1681,3.0,2017
166677,34,3.5,2015
40383,7009,2.5,2007
107484,1592,5.0,2017
1918,3578,4.0,2022
197789,3996,4.0,2009
200624,2762,5.0,2009
125822,7451,4.0,2017
171882,54648,3.0,2019
6990,33794,2.0,2021
23413,4973,4.0,2018
90611,1291,4.5,2008
32116,32587,4.0,2010
100763,745,4.0,2002
5070,1591,3.0,2001
34382,1411,5.0,1999
184877,2470,3.5,2012
90347,175199,3.5,2018
60955,145,5.0,1996
197970,1225,5.0,2011
56793,148172,3.5,2023
354,1947,5.0,2004
121216,34150,3.5,2011
69641,7317,4.5,2008
133074,81562,3.5,2015
31866,2402,3.5,2005
103284,84152,5.0,2021
98467,95167,3.5,2017
44701,597,4.0,2009
96836,1918,1.0,2013
51234,140713,3.0,2016
199930,33794,2.0,2006
80696,593,3.0,2002
142955,65261,3.5,2016
122212,277,2.0,2008
7117,4823,4.0,2008
5250,1356,5.0,1999
138588,4886,3.5,2021
130295,69844,3.5,2015
29406,253,2.5,2010
95183,1688,4.0,1998
62800,6502,4.0,2008
120264,91886,3.0,2015
28119,1585,5.0,2000
6308,3953,0.5,2016
61985,356,4.0,2003
96877,72720,4.0,2017
144252,762,3.0,1996
42642,384,3.0,1996
140670,187611,4.0,2018
57509,1090,4.0,2016
187729,1293,4.0,1997
83580,7361,3.0,2023
135736,3255,3.5,2006
66250,595,5.0,1996
44004,84392,4.0,2020
30910,46723,5.0,2018
66572,372,3.0,2010
124522,1036,5.0,2015
67540,364,3.0,1996
102254,1918,3.0,2015
113274,342,4.0,1999
87224,49272,2.5,2011
20786,78637,3.0,2016
138364,83134,4.5,2020
101161,8814,2.5,2010
26220,87232,4.5,2014
127770,1179,2.0,2000
163626,116797,5.0,2016
185462,2053,1.0,2000
200803,32587,3.5,2017
117151,103366,4.0,2016
148294,1189,4.0,2015
83353,8972,3.5,2023
30677,2067,3.5,2013
63415,64716,3.5,2019
23274,4963,4.0,2007
66567,2712,3.5,2020
190449,1566,4.0,2019
66226,316,1.0,1996
123751,1387,4.0,1999
170537,4022,4.0,2015
79174,180,3.5,2015
65006,2140,3.0,2015
142017,2857,4.0,2000
141489,34405,4.5,2009
133924,1380,3.5,2017
108080,940,3.0,1999
4566,4029,4.0,2001
196425,2174,3.0,2005
145746,3825,2.0,2003
187997,1301,3.0,2005
7907,1221,5.0,2000
151343,1288,4.0,2023
65963,4011,4.0,2003
183204,3534,3.0,2001
193248,164,4.0,2000
65824,1721,5.0,2012
156200,1057,3.5,2003
134179,3752,4.0,2015
78637,1777,3.0,2005
24402,1954,4.0,2018
2783,160,3.0,1996
141145,37386,2.0,2018
176481,54001,4.0,2017
192746,72641,3.5,2017
26651,4963,2.0,2002
107916,945,4.0,2000
131056,7063,4.0,2006
75856,4016,3.0,2018
63862,1094,5.0,1999
142933,6016,4.0,2004
194350,3916,3.0,2017
139803,3189,4.0,2003
84534,1954,4.0,2022
35151,33794,5.0,2009
1009,103228,4.5,2016
100738,2431,4.5,2017
193486,2723,5.0,2000
17869,5632,4.5,2003
48190,122886,1.0,2022
54583,50,5.0,2016
29543,36517,5.0,2017
16643,75395,3.5,2023
27863,66665,3.0,2021
156534,50,4.0,2001
115859,8507,5.0,2015
155184,56367,4.5,2016
11468,5903,4.5,2015
52255,1976,0.5,2004
138688,93363,3.5,2022
49564,904,4.5,2012
122034,60069,4.0,2018
56305,6454,2.5,2020
137792,1479,3.0,2004
170811,562,5.0,2002
176180,594,4.0,1996
188630,356,4.5,2008
94060,585,4.0,2002
104044,358,3.0,2002
25242,33794,4.0,2015
163087,733,4.5,2008
9595,8950,3.0,2022
140660,5507,0.5,2008
153120,71535,5.0,2021
62287,328,3.0,1996
13613,318,5.0,2015
138130,1035,3.0,2019
37915,318,3.5,2004
109150,736,3.0,2002
96057,256,2.0,2012
102448,1270,2.5,2008
184103,595,4.0,1999
133012,2701,1.0,2016
99633,2064,3.0,2017
7147,3256,4.0,2001
189227,1608,4.0,1998
88839,1690,3.0,1999
141034,4016,5.0,2015
146907,1060,4.0,2004
81066,208,3.5,2016
171060,1055,3.0,1999
33830,2463,4.0,2000
11549,2427,4.0,1999
12660,432,3.0,1996
113480,158238,3.5,2023
157560,45517,4.5,2016
176127,109673,4.0,2017
83732,1307,4.0,2003
136997,168492,5.0,2021
27674,110,4.0,1996
129158,44191,3.0,2009
105990,377,2.0,1998
146992,8873,3.5,2016
60167,106487,2.0,2018
165139,87,2.0,1996
199212,98809,2.0,2021
28996,169982,4.0,2019
70355,3479,4.5,2019
78665,3484,2.5,2016
63169,68952,1.5,2009
11376,17,3.5,2005
199811,186983,3.5,2019
118661,212361,3.0,2021
136915,318,5.0,1996
69853,30812,4.0,2016
198757,3916,5.0,2001
171065,3685,4.5,2003
60131,1358,4.5,2007
122200,141,3.0,1996
135970,832,3.0,1997
107191,65216,3.0,2021
138001,1089,3.0,2011
162368,168,3.0,1996
4224,356,5.0,2015
64161,101296,1.5,2022
91734,293,0.5,2020
60131,1919,4.0,2009
93277,7438,3.0,2021
105420,1204,5.0,2002
150537,1580,4.0,2008
166779,4306,4.0,2002
25270,1625,5.0,2015
54365,1292,2.0,1999
68180,318,5.0,2015
68197,5459,1.0,2002
31002,3827,2.0,2000
170647,204698,3.5,2020
145669,380,5.0,2000
173146,419,3.0,1999
179455,260669,0.5,2023
199811,6942,4.5,2019
106635,1347,3.0,1996
161463,380,2.0,2006
81757,33004,4.0,2016
71500,3949,4.5,2016
93436,8917,3.5,2006
144323,3746,5.0,2009
12843,1,3.0,1996
8341,4310,2.0,2018
174410,2858,3.5,2011
100752,4993,5.0,2013
51295,3702,4.0,2000
150324,1682,3.0,2016
76603,5618,3.5,2016
111765,1264,3.5,2009
100223,1201,4.0,2015
26519,204542,3.5,2021
13498,35836,4.5,2007
160466,678,3.0,2000
138406,7046,4.0,2017
178410,588,5.0,1998
70632,100,3.0,1999
31277,76093,3.5,2019
155918,4232,4.0,2022
9643,3077,4.0,2002
88160,2729,4.0,2006
87706,1797,4.0,1999
130576,30825,2.0,2005
139018,517,2.5,2021
128169,49286,2.5,2010
166637,1179,5.0,2000
58406,91529,5.0,2017
106033,118696,5.0,2021
109113,2126,4.0,2004
113766,7373,2.0,2016
194306,1344,4.0,1999
139018,3238,4.0,2021
48633,74624,2.5,2019
74892,67073,3.0,2021
56326,1979,4.0,2013
22954,1086,4.0,1996
91335,2501,5.0,2008
94830,4367,2.0,2005
32988,1272,3.5,2007
72381,2677,4.0,2011
91361,1275,1.0,2000
139369,88125,3.0,2021
20156,836,2.0,2000
175857,2002,3.5,2005
198914,4886,4.0,2019
27366,306,4.0,2009
29821,1080,3.0,1997
148167,78772,1.5,2017
45618,127108,4.5,2016
29406,1291,4.0,2010
121818,4231,3.5,2003
72162,16,4.0,1997
3351,541,4.5,2015
36204,541,4.5,2009
122103,1476,3.5,2009
177969,115147,1.0,2017
113669,2054,0.5,2005
26485,5077,4.0,2003
125454,8529,2.5,2008
94732,101864,4.5,2016
102199,1918,3.5,2023
37120,60069,4.0,2013
179545,2871,3.5,2006
45448,91529,4.0,2016
123910,117529,4.0,2023
1132,562,3.0,2001
20684,45499,1.5,2009
156588,1036,3.5,2011
48931,1101,3.0,2023
109270,1968,4.0,2017
59225,45728,4.0,2023
174320,1276,4.0,2000
106366,6951,3.5,2020
184816,87522,4.0,2017
198515,79242,3.0,2010
15534,2028,5.0,2016
70299,1518,3.0,2002
77658,1240,3.5,2008
131996,2918,3.0,2017
2625,1393,5.0,1997
29757,59315,4.0,2016
117300,593,4.0,2000
92429,3741,5.0,2002
192028,68157,4.5,2012
151579,231,2.5,2014
94434,1387,4.0,2000
19863,3727,4.5,2018
59849,2300,4.5,2006
19860,44864,3.5,2018
6486,7008,5.0,2016
59241,53189,5.0,2009
132004,180497,4.0,2018
105811,112852,4.0,2017
171284,296,5.0,2009
180503,71108,3.5,2019
190546,46578,5.0,2016
114605,106696,5.0,2020
9208,1380,3.0,2008
165146,1265,4.0,2019
103629,516,3.0,1996
172968,1077,3.0,2000
148686,33499,2.5,2018
126045,2294,3.5,2004
133842,1197,4.0,2012
137884,5881,2.5,2018
29929,68157,4.5,2021
38673,381,2.0,1996
26172,34405,4.5,2019
21799,69757,5.0,2009
44427,5267,4.0,2004
103907,234,3.0,1996
112894,2162,0.5,2007
148821,2699,2.0,2010
78830,3175,5.0,2002
88099,1445,1.0,2000
139212,101112,2.0,2013
64254,2167,4.0,2018
46469,94959,4.5,2012
200295,3948,3.5,2021
151353,30793,3.0,2017
45784,270526,3.0,2022
153791,88125,3.5,2015
67954,415,5.0,1996
18154,63876,5.0,2009
177299,46723,5.0,2008
62336,55820,5.0,2021
58023,56367,5.0,2011
85582,7360,4.0,2020
126649,91658,2.5,2015
19812,43679,2.0,2007
14290,51091,4.0,2017
67029,111362,4.0,2015
144327,3994,2.5,2016
139952,3535,4.0,2016
193070,1641,3.0,1999
119350,97921,3.5,2017
120768,329,4.0,1996
83970,3994,3.0,2002
111314,1207,2.5,2009
22036,2054,5.0,2002
90947,2023,4.0,2002
108429,5668,3.0,2008
32154,55444,4.0,2008
173996,1407,4.0,2001
87807,6503,2.0,2006
11568,72378,2.0,2012
179681,1284,4.0,2000
197704,3608,2.0,2003
24404,19,2.0,1996
168811,54272,2.5,2016
4891,1610,4.0,2013
112326,1681,0.5,2004
106029,64032,4.0,2010
168629,1584,4.5,2005
10880,4638,3.0,2006
4590,2528,3.0,2000
73604,4580,1.0,2003
16606,86332,2.0,2020
108352,2567,4.5,2008
96009,2334,3.5,2006
148896,377,3.5,2005
86167,1552,3.5,2007
38063,4306,4.0,2005
200323,2802,3.0,2022
123807,60684,3.0,2021
90474,527,4.0,1996
53593,1034,4.0,1996
57503,2403,2.0,2005
167686,1888,2.0,2001
127475,2424,3.0,2013
159396,54796,3.5,2017
15688,100390,2.0,2017
49545,4782,3.0,2002
131015,5785,4.0,2012
114794,1080,4.0,2014
73871,1527,5.0,2000
38064,6979,4.0,2005
148074,48082,4.0,2015
11724,1201,5.0,2019
195028,4280,4.0,2009
64275,106920,4.5,2017
65893,39446,4.5,2022
139717,115569,3.5,2020
98763,356,4.5,2017
37516,34534,3.5,2015
182758,195167,4.0,2020
33006,2390,4.0,1999
180770,1136,4.0,2000
17856,3094,1.5,2020
19421,95875,4.0,2014
133077,410,4.0,1999
71300,1376,5.0,2000
134273,3060,3.0,2001
182106,3261,4.0,2000
121258,2232,3.0,2023
58629,3101,3.5,2003
56317,4334,4.5,2021
140389,1350,3.0,2007
138167,802,4.0,1997
199260,1252,2.5,2021
171951,177651,4.0,2020
151958,673,2.0,2007
93441,4226,5.0,2021
195898,1396,4.5,2006
110598,56152,4.0,2008
130071,2599,3.5,2007
80320,6377,4.0,2021
135887,2145,3.0,1999
128468,356,3.0,1996
19082,1615,3.0,2000
15891,64969,5.0,2014
2211,105844,4.5,2017
105860,1011,3.0,2008
185010,2683,4.0,2001
57347,54736,4.0,2018
33084,158,1.5,2014
133077,30793,4.0,2006
70942,514,4.5,2003
159856,58559,4.0,2019
13179,3327,4.0,2018
44288,27808,3.5,2022
172767,48560,3.0,2021
168461,53519,4.0,2011
130012,2940,2.5,2004
102352,2353,3.0,2008
144457,2863,2.5,2003
145009,1968,5.0,2007
138434,2858,4.0,2016
190230,293,5.0,2017
111431,111,4.0,2014
88299,3098,4.0,2004
79426,480,4.0,2020
198084,454,4.0,2000
141107,168248,2.5,2020
164912,357,3.0,2005
14908,84152,4.5,2017
84633,83132,4.0,2017
73149,5952,5.0,2017
175914,72011,4.0,2010
132478,5878,2.0,2008
1723,1965,2.0,2006
39188,50,4.0,2014
112765,80917,3.5,2015
43463,1617,4.5,2005
149,3424,3.0,2000
65529,1213,5.0,2018
120646,83976,3.5,2017
139642,69644,4.5,2017
173399,5995,5.0,2022
92758,89492,5.0,2015
68897,1690,3.0,2019
63592,4733,2.0,2011
53605,2542,2.0,1999
44082,141,2.0,1996
4891,94,3.5,2013
193108,924,4.0,2021
745,2115,3.5,2016
10533,2485,2.0,2002
93855,783,3.0,1997
132138,51412,2.5,2011
109964,5952,5.0,2005
30547,1206,5.0,2017
115045,1089,5.0,2008
57661,1777,3.5,2005
51250,43930,4.0,2008
91212,45210,4.0,2007
125536,2554,4.0,2002
123354,357,5.0,2000
67396,164179,2.5,2018
64774,3256,3.5,2016
117050,2407,3.5,2004
100153,8781,3.5,2015
90464,592,5.0,1996
101130,1022,3.0,1999
185614,175569,4.5,2018
42808,539,4.0,1996
89815,59333,1.0,2022
170033,1732,4.0,2022
52196,922,4.0,2003
71727,1136,5.0,2019
59275,3617,4.0,2003
50052,903,4.5,2004
28259,112183,1.0,2016
85932,3557,3.0,2002
20067,107069,5.0,2015
126988,45720,3.5,2018
166729,281096,3.5,2023
31495,2278,4.5,2022
135175,4995,4.0,2020
196468,3317,2.0,2004
4798,70286,5.0,2016
78905,1057,3.5,2009
25788,58301,4.0,2018
47327,587,2.0,2002
49412,78499,5.0,2019
199184,5349,3.5,2020
93471,2571,0.5,2016
5111,8970,3.0,2017
152809,41997,1.5,2017
60467,1021,1.0,1999
20145,34153,3.5,2005
39147,2036,3.0,1999
92417,550,3.0,1996
19753,50,5.0,1996
199345,595,1.5,2016
167074,68237,4.5,2016
129243,169,3.0,2002
30639,7327,4.5,2015
123962,908,5.0,2005
15237,3578,4.0,2011
70611,91500,4.0,2012
91097,3836,5.0,2023
185446,1407,3.5,2003
141193,4638,4.0,2016
10849,6659,3.0,2004
168687,454,5.0,1996
175893,3617,3.5,2016
17035,3985,3.5,2015
123827,339,4.0,1996
90244,1208,3.0,2009
120160,67197,1.5,2020
76422,3108,4.0,2001
128594,58025,4.0,2008
189768,112552,4.5,2018
189134,2248,3.0,2000
33446,51255,4.0,2018
101966,4993,4.5,2022
68404,1356,4.0,2006
138901,1266,4.5,2009
23542,3114,4.5,2012
67425,104841,4.5,2016
60666,2139,3.0,2004
155914,4025,3.0,2009
166613,32,4.0,1996
54636,178667,3.0,2018
18564,69757,2.0,2015
181343,1544,3.5,2003
2999,4014,4.0,2005
37680,89470,4.0,2017
13170,2478,4.0,2011
95246,4995,4.0,2020
54594,2209,4.0,1999
47051,122892,4.0,2018
47748,3363,4.0,2001
88039,7318,1.5,2016
147594,293,4.0,2019
120298,8807,3.0,2022
74878,5388,4.5,2005
10015,720,5.0,1999
62623,185029,3.0,2019
30185,17,4.5,2005
176930,2168,3.0,2000
54779,247150,3.0,2021
102206,2478,2.0,1999
179842,58559,3.5,2021
200470,94015,3.5,2012
147517,1199,4.0,2018
173248,104,4.0,2008
189306,1732,3.5,2020
55730,2160,4.0,2003
40073,4085,4.0,2002
47568,177287,3.0,2019
187935,143657,4.0,2018
102146,852,1.0,2000
102702,4262,4.5,2003
195944,688,3.0,1997
12608,1073,2.0,2023
41382,2761,5.0,2023
78963,595,4.0,2012
158969,2454,4.0,1999
72565,7926,5.0,2018
20600,2693,4.0,2008
49305,44633,3.5,2007
139725,51662,3.5,2015
21480,4218,4.0,2001
20054,147,2.5,2003
81481,3649,3.0,2005
171665,1961,2.0,2020
172146,2762,5.0,2019
130553,1259,5.0,2017
110450,33794,3.5,2007
14163,33794,2.5,2015
83938,494,3.0,2005
101098,3408,3.0,2001
8271,1211,5.0,1999
178084,2028,3.0,2015
16437,47,5.0,1999
86315,1794,3.0,1999
91758,4270,4.0,2008
93618,46974,5.0,2017
100540,2439,5.0,1999
143667,2144,5.0,2008
8317,6279,4.0,2012
200548,59369,4.0,2020
194536,112171,3.0,2020
131283,588,3.0,1996
132059,3256,3.5,2005
44275,2355,4.0,2004
93331,31,3.5,2003
98643,589,4.5,2014
67624,1260,3.0,2000
185847,2525,2.0,2001
135045,260,5.0,2021
132694,7256,4.0,2004
82252,46347,4.0,2009
52352,195,3.0,2005
122137,1073,3.5,2003
142990,3173,4.0,2015
82043,1218,3.0,2000
107425,81562,3.5,2019
191635,2118,4.0,1999
103163,188797,3.0,2019
14630,87232,4.5,2019
34679,76030,3.0,2012
41106,192283,4.5,2022
65771,592,3.0,1996
88574,64622,3.0,2022
168884,4022,4.0,2023
186974,48304,3.0,2015
188490,7123,4.5,2018
96673,482,2.5,2016
97160,60074,3.0,2016
192323,160848,3.0,2018
90575,63072,2.5,2014
72682,542,3.0,2000
60598,39,4.5,2015
38258,201773,4.0,2019
172554,32,3.5,2004
105202,1185,3.5,2004
141708,4979,4.0,2016
71591,171763,4.0,2020
171850,2701,2.0,2001
171753,156726,5.0,2023
181165,3983,5.0,2001
74918,1276,5.0,2010
60042,1732,2.5,2021
189333,7016,0.5,2006
135969,562,5.0,1997
60581,69406,3.5,2011
149970,6155,4.0,2019
3913,5903,3.5,2015
149667,6832,3.5,2003
158731,6774,3.0,2018
55241,5902,4.5,2009
107338,5012,3.0,2003
164862,4306,3.0,2015
120133,1377,4.0,2001
15566,82169,4.0,2016
11994,98961,4.0,2019
172843,356,4.0,2009
3135,3480,2.0,2023
166597,3421,4.0,2005
47797,62,2.0,2012
111090,356,3.0,2020
56867,1212,4.5,2009
71822,1645,4.0,2012
16674,1994,3.5,2008
138364,5669,2.5,2020
109447,4993,5.0,2023
157958,57370,2.5,2010
97476,107,3.0,1996
50893,110,4.0,2002
87491,1625,4.0,2005
86990,3489,3.5,2005
22680,39,5.0,2018
98874,28,4.0,2008
177614,3949,3.5,2020
157867,2161,3.0,2001
69567,1907,4.5,2017
54711,2391,4.0,2001
83425,103341,3.0,2016
7546,1030,4.0,2006
154087,608,3.0,1997
46284,588,4.0,2000
118083,919,3.0,2015
28188,6942,3.0,2023
117463,56003,3.0,2014
38529,441,4.0,2002
62001,109487,4.5,2019
113547,2986,2.0,2001
166842,1214,4.5,2004
80545,4993,4.5,2006
49843,2700,3.5,2008
56247,1957,5.0,2007
39454,180,2.0,2000
72318,2115,3.5,2019
135118,4299,2.0,2001
56061,5810,4.0,2017
116848,2716,4.0,1999
75772,119145,3.5,2016
93113,34405,4.5,2007
70861,4282,5.0,2018
121193,778,4.0,2008
184202,72226,5.0,2016
51669,81834,4.5,2019
12847,33166,3.0,2007
71479,5445,3.5,2006
48267,6567,3.5,2017
19467,2300,3.5,2014
3272,32,5.0,1996
93226,34,5.0,1997
168166,30812,3.0,2010
75697,203,4.5,2013
191755,1200,4.5,2007
37256,87876,3.0,2018
21239,2318,5.0,2015
18603,3462,5.0,2016
183515,52281,3.0,2017
37677,5021,3.5,2018
80723,357,3.5,2010
60617,482,4.0,2002
124368,95,2.0,2005
193600,3301,4.0,2000
197913,54286,4.5,2013
132351,1269,3.5,2008
129515,3996,2.5,2006
57625,2170,5.0,2001
197882,2902,1.0,2000
68128,135536,3.0,2017
146322,3796,3.5,2010
102189,58191,4.5,2012
105360,1090,5.0,2020
88340,150,5.0,1997
166927,480,2.5,2009
58951,45501,3.0,2014
21683,318,5.0,1996
178589,1968,3.5,2020
100657,6297,3.0,2022
61093,86833,3.5,2021
155884,1962,4.0,1999
122332,1394,1.5,2006
171689,2463,3.0,2000
1668,79251,2.5,2023
164360,4121,3.5,2006
182171,116797,5.0,2023
120004,902,4.0,1999
147018,333,2.5,2005
122349,6290,2.5,2015
185197,1610,3.5,2015
32408,204,3.0,1996
182214,1513,2.0,2007
97182,3996,4.0,2018
29800,68157,1.0,2016
80462,45726,3.0,2016
112022,6377,3.5,2012
125091,106782,3.5,2014
157677,152970,5.0,2016
133839,802,4.0,1997
39883,50800,3.5,2012
87967,737,4.0,1996
25872,3633,4.0,2005
47415,4262,4.5,2022
143411,1772,2.0,2002
67948,3256,4.0,2003
63998,186,2.0,2016
133254,2671,3.0,2021
133937,48516,4.5,2021
40962,8132,5.0,2007
79212,1546,3.0,1999
188055,1208,4.0,2016
38235,3285,3.0,2011
146355,166528,4.5,2017
38190,2410,2.5,2008
99279,7153,4.5,2020
111112,8464,4.0,2007
181985,1953,3.5,2006
69530,1955,3.0,2004
37516,49272,3.5,2015
143554,114060,4.0,2017
150513,3104,4.0,2001
53713,1356,5.0,1997
83931,158238,3.5,2017
171795,107771,4.5,2014
49599,106983,4.0,2016
198706,5507,4.0,2003
79989,37386,1.0,2023
95636,186587,3.5,2019
184971,919,4.0,1998
81361,48516,5.0,2015
59116,4545,3.0,2002
113207,1250,4.0,1999
144463,2959,2.5,2016
60315,587,3.0,1996
123863,1961,4.0,2002
124956,88744,3.5,2014
64558,2927,4.0,2002
131471,784,2.0,2006
166286,1954,3.0,2000
95514,260,3.0,1997
126162,3255,3.0,2004
2796,3996,5.0,2002
52988,4878,4.0,2019
95919,55052,4.0,2017
179138,8645,4.5,2005
69973,116797,5.0,2022
123907,62,5.0,2015
79683,3578,5.0,2010
73338,2990,3.5,2007
86083,1258,5.0,2015
11780,2716,5.0,2001
163735,477,5.0,1997
104543,6807,4.5,2006
15751,1955,4.0,1999
26585,5618,4.0,2016
154160,2302,3.0,2003
127103,7116,3.5,2012
100788,128360,4.0,2018
27714,216,2.5,2003
168550,733,3.5,2005
200352,8874,4.5,2012
116241,780,4.5,2016
86529,4963,3.0,2012
174337,1127,4.0,2003
71555,1206,4.0,2014
16643,45431,3.5,2023
102921,74688,3.5,2017
176342,1206,3.0,2016
103080,1270,3.0,1999
61641,59315,3.5,2015
136263,1968,4.0,2001
159835,2762,5.0,2020
136121,6378,4.0,2020
107751,2019,4.0,2017
23984,2985,2.0,2018
31604,105213,4.0,2018
39281,6214,3.0,2016
192122,50872,4.0,2015
38851,799,4.0,2004
138503,60069,4.5,2021
17338,4225,3.5,2016
74044,8957,4.0,2008
31602,5574,4.5,2014
51970,420,3.0,2001
32557,994,4.0,2000
105151,1230,4.0,2003
87529,77866,2.5,2022
34514,1923,3.5,2005
167590,589,3.0,1996
95483,93270,2.0,2023
92087,2949,3.0,2000
168668,3681,5.0,2020
143103,1211,3.0,1999
121216,2712,3.5,2013
145339,213347,3.5,2023
3953,7387,3.0,2008
163338,7147,5.0,2014
17949,1266,4.5,2005
21130,2871,4.5,2012
88334,366,3.0,1996
35436,1088,2.0,2018
63287,91485,0.5,2022
2229,50,4.0,2006
143651,4226,5.0,2019
7388,3462,5.0,2000
99774,33669,2.5,2017
183283,3755,4.0,2000
77514,249,5.0,2015
185600,161634,4.0,2023
99118,3629,3.5,2019
36148,4016,3.0,2018
165854,1876,1.5,2005
29741,8641,4.0,2005
73735,3300,5.0,2020
105927,7324,4.0,2006
176754,6370,4.0,2008
24729,81782,3.0,2023
86748,445,5.0,1996
197591,249,5.0,1999
5611,2355,4.0,2016
78892,164179,4.0,2017
197468,4223,3.0,2004
30640,1235,4.5,2016
34896,322,5.0,1996
172636,1809,3.5,2007
71265,5478,3.0,2003
77476,1293,4.0,2005
44854,515,5.0,2007
103216,6333,4.0,2006
104746,119141,5.0,2015
58886,26662,3.0,2022
16348,4262,4.0,2018
102934,111,5.0,2010
125550,58559,4.0,2016
182515,1604,2.0,1997
8382,5543,0.5,2008
126907,8958,3.0,2005
34185,6961,2.5,2018
38162,8477,4.0,2019
17530,260,4.0,2020
192984,277,4.0,1996
129684,7004,2.5,2006
131743,45730,2.0,2007
177577,79132,4.0,2015
111533,54503,3.5,2008
178976,1912,3.5,2005
99830,1041,4.0,2000
23941,65130,4.5,2018
111812,741,4.0,2005
98130,40629,2.0,2007
10591,1682,4.5,2016
93263,1293,3.0,1996
163219,2139,3.5,2004
112805,1610,4.0,2013
51298,2860,4.0,1999
98400,2348,1.0,2000
113352,1307,4.0,1999
136427,3671,4.0,2005
160708,648,4.0,1999
118595,274197,4.0,2022
18929,34,5.0,1996
115829,2087,3.0,2015
100535,4993,0.5,2003
86187,77206,1.5,2015
165395,1552,3.0,2000
11190,88810,5.0,2019
155643,953,3.0,2021
84697,111921,5.0,2019
158791,27904,4.0,2006
30505,1449,5.0,2003
47877,2756,3.0,2000
79951,40583,3.5,2017
161648,56775,2.5,2021
14611,8981,1.0,2005
187967,4754,4.5,2011
58051,1573,5.0,2000
50875,1090,4.5,2018
42507,115149,4.0,2017
